dissuade,"劝阻，反对：deter persuasion, exhortation",
douse,熄灭：put out；弄湿：wet,
tender,正式提出：offer；考虑周到的，关心同情的：sympathy consideration,
prodigious,巨大的：great in size；惊人的，了不起的：astonishment,
petition,"请愿，正式的申请，申请书：supplication or request；（尤指正式地）请求：,make a request",
sodden,湿透的：penetrated by water；使...湿透：wet thoroughly,
frequent,时常拜访：often；时常发生的，重复再现的：short intervals,
extract,用力拔出：take out,
converge,汇集，交汇于一点：move toward one,
broach = open,开启，启封：open; 提出讨论：present,
perpetual,永恒的，不断的：continuing forever,
castigate,强烈（公开）指责：criticize; 惩罚：penalty,
symmetry,对称：balanced proportions,
sensitive,敏感的：susceptible,
hypnotic,催眠的：cause sleep,
stratify,将...分成各种等级：divide into classes,
homily,冗长乏味的道德演讲或训诫：admonition,
beleaguer me,包围，围攻：to surround; 使困扰，使烦恼，使消沉：trouble,
pointer,（仪表上的）指针：scale indicator；忠告，建议：suggestion or hint,
balk,"阻碍：check, obstacle; 不愿接受，拒绝：unwillingness",
meet,合适的：very proper,
fiasco,大失败：complete failure,
eschew,刻意避开；戒绝：avoid,
forage,寻找：search,
behoove,"对...有利：necessary, proper, advantageous",
suppress,"抑制（表情）：inhibit the expression；用暴力终止，镇压：put a stop to, force",
heresy,异教，和普遍观点相悖的说话：controversial or unorthodox opinion,
captivate me, 吸引：attract,
nugatory,"无关紧要的：consequence, inconsequential",
renounce,（正式地）放弃：give up；宣布与…决裂：refuse to follow,
sneer,（轻蔑地）嘲笑：scornful,
crave,热望：intense desire,
vehement,（情感）强烈的，热情的：great depth of feeling,
trespass,非法入侵；违反；冒犯：enter unlawfully offense,
mongrel,杂种的，混血儿的：mixed origin,
onset,"攻击，进攻：attack, assault；起始，开始：begins",
cloudburst,突然的一场暴雨：sudden copious rainfall,
detour,偏离正常标准：away from standard；改变方向或者路线，绕道：change direction,
coax,"哄骗：pleading, flattery, cajole",
retard,减速，延迟：cause slowly,
luminous,发光的，有光泽的：emitting or reflecting light；杰出的：standing above,
persiflage,打趣：teasing,
patent,显而易见的，明显的：readily visible,
incite,煽动，激起：provoke,
drone,低沉单调地说；嗡嗡地叫：talk monotonous；（昆虫振翅般）单调嗡嗡的声音：monotonous sound；混日子：doing nothing,
spectrum    ,光谱，范围，系列：sequence or range,
stoke,添加燃料：supply fuel；增大，促进：make greater,
ceremonious,讲究礼节的，庄重的：careful attention to set forms,
mitigate,减轻痛苦，使缓和：less severe,
ostensible,表面上的，佯装的：appearing to be true,
miscreant,恶棍，罪犯：behaves criminally,
truce,休战，休战协定：suspension fighting ,
callous, 无同情心的，冷漠的：unfeeling,
occult,"难以理解的：not easily apprehended, mysterious；使隐藏或神秘：keep secret ",
tackle,着手处理：start work,
patronize,赞助：provide aid；以高人一等的态度对待：treat haughtily,
somatic,肉体的：of the body,
hard-bitten,顽强的，经受得住困境、压力的：able to withstand,
acquire,获取，获得：get as one's own,
collapse,"突然倒塌或收缩：fall, shrink; 完全耗尽体力：depletion, energy, strength; 失败：unsuccessful",
expedite,加快进程：speed up the progress,
dire,"不吉利的，不详的：calamity；可怕的，恐怖的：fear；迫切的：immediate, urgent；悲惨的：lacking cheer",
calligraphy,（优美的）书法：elegant handwriting,
enamored,迷恋的，热爱的：intense or excessive love,
extort,"勒索：force, intimidation",
dishearten,使沮丧，使失去信心：lose spirit or morale,
grandeur,宏伟，壮丽：grand,
elegy,哀歌（诗），挽歌（诗）：expressing sorrow,
deploy,（有目的地）展开；调度，部署：spread out,
paradox,表面矛盾实际可能正确的话，悖论：opposed to commonsense,
psychology,心理学：science mental process and behavior；心理战术：subtle tactical action influence,
luxurious,豪华的：wealth and comfort；奢侈的：excessive gratification,
ascendant,"有影响力的，主宰的：dominant, influence, superior; 上升的：upward, rising",
adversary,"敌手，对手：resists, enemy",
evasive,难以发现，捕捉，分离的；含糊其辞的：equivocal,
blazon ,使知名：make known openly; 修饰，装扮：make more attractive,
intimidate,威吓：frighten,
perfidy,不忠，背信弃义：disloyalty,
gobble,狼吞虎咽：eat greedily,
debilitate,使衰弱：impair strength,
solicitous,为他人操心的，体谅他人的：happiness of others；迫切的，渴望的：urgent desire,
implode,（使）剧烈收缩，（使）坍塌，（使）内爆：collapse inward,
cosset,宠爱：pamper,
robust,精力充沛的，强壮的，健康的：full of strength,
iridescent,五颜六色的：lustrous colors,
unavailing,徒劳的，无果的：producing no results,
mutate,（使）改变，（使）变异：undergo mutation,
bound,界限：beyond which a person or thing cannot go; 给···设置界限：set limits; 投入的，坚定的：fully committed,
reconcile,使和解，协调：harmony,
emboss,以浮雕效果妆点，装饰：ornament with raised work,
rigmarole,混乱而无意义的话：confused or meaningless talk,
remunerate,支付报酬，补偿：pay ,
undergird,加强，巩固...的底部：strengthen,
sarcasm,讽刺，轻蔑：ironic,
exacting,"严格的，苛求的：rigorous；费时间心思的：requiring time, effort, attention",
meddle,干涉，管闲事：intrude,
spate,突发的洪水：sudden flood；大量：large number,
mangle,损毁，使伤残：injury；弄砸：ruin,
don,穿上：put on,
unkempt,凌乱的，无序的：lacking in order,
unexceptionable,无懈可击的：beyond reproach,
indict,起诉，控告：accuse,
depressed,不开心的，情绪不高的，消沉的：unhappiness；生活境况悲催的：healthful environment,
painstaking,煞费苦心的：diligent care,
wobble,摇晃，颤抖：move or proceed unsteadily；犹豫不决：show uncertainty,
conjecture,揣测的结果：conclusion by surmise；猜测，估计（大小、数量等）：decide without actual measurement；（没有依据地）认为：form an opinion,
scuff,（使）磨损：roughened by wear；脚步拖沓：move heavily,
defile,（山间）小道：a narrow passage；亵渎：treat with great disrespect；使腐坏，污损：make unfit for use,
stomach,容忍：bear,
headlong,鲁莽的：without deliberation,
kidnap,绑架勒索：detain unlawful force,
insurgent,叛乱分子：opposes authority,
decipher,破译：interpret；对…有清晰的想法，理解，解读：clear idea,
guzzle,狂饮：drink greedily,
counterfeit,仿制的，假冒的：imitation；仿制：fraudulent replica；伪装成：false appearance,
preen,整理（羽毛）：smooth feathers；打扮修饰：dress oneself elaborate；自满：take pride,
compendium,"摘要：summary, abstract; 目录，各种各样的列表或集合：list, collection",
tonic,"滋补的，有益健康的：stimulating vigor, beneficial",
cohesive,有粘性的；有凝聚力的：cohesion or coherence,
devoted,"投入的，忠诚的：loyalty, devotion；示爱的，恩爱的：love",
luminary,杰出人物：eminence,
faultfinder,吹毛求疵的人：petty criticism,
want,短缺：lacking；渴望：desire,
surrender,交出，放弃，投降：give over to；使沉溺于：give（oneself）over,
blithe,愉快高兴的：happy lighthearted; 无忧无虑的，漫不经心的：freedom from worries,
invigorate,使精神，使强壮，鼓舞激励：impart vigor,
pun,双关语：humorous ,
adulterate,"掺杂，加入低等成分：impure, addition",
simpleton,（缺乏常识的）笨蛋：lacking in common sense,
spendthrift,挥霍家，败家子：spends improvidently；挥霍的，不节俭的：spending money freely,
feckless,无成果的，没有价值的：having no worth；粗心不负责任的：careless,
insensible,无知觉的：lost consciousness；漠不关心的：not responsive；粗俗的，没品味的：lacking in refinement,
restless,不平静的：lack of quite,
mentor   ,导师：guide；教导，指导：give advice,
maneuver,巧妙地操纵：guide with adroitness and design ,
torpor,缺乏兴趣：lack of interest；（肉体或精神上的）迟钝，懒散：inertness,
blunt,"使变钝：less sharp; 减弱（力度等）：weaken in strength or feeling; 直率的：direct, brief",
turpitude,卑鄙：baseness,
coy,故作羞涩的：flirtatiously shy or modest；不愿与人交往的，内向的：tending to avoid people,
obeisance,"敬礼，尊重：respect, submission",
diligent,"勤勉的，辛勤的：steady, earnest, energetic",
vouch,担保，声称为真：give a guarantee,
bonhomie,温和，和蔼：geniality,
prophetic,预言的，预示的：foretelling,
arresting,"吸引人的：attracting, striking",
succinct,"简明的，简洁的：clear, precise",
relapse,故态复萌，再犯：fall back,
loath,不情愿的，讨厌的：reluctant,
topsy-turvy,混乱的：lacking in order,
effusive,感情泛滥的／溢于言表的；感情表达不节制的／过度的；过分多情的:unrestrained in emotional expression ,
ream    ,怒斥，训斥：criticize,
sober,严肃的：serious-looking；节制的：restraint；有理有据的：sound reasoning,
devout,（对于宗教）虔诚的：devoted to religion；忠诚的：allegiance,
smattering,浅薄的知识：superficial knowledge；少量：small amount,
ruthless,没有怜悯心的，残忍的：no pity,
asymmetrical,"不平衡的，不对称的：no balance, symmetry",
sinuous,蜿蜒的，迂回的：irregular curves,
squall,（通常伴随雨或雪的）风暴，暴风雪，暴风雨：violent windstorm；尖叫：scream,
